METRIC_CATEGORY,METRIC_SUBTYPE,METRIC,CODE_NAME,SUBCLASS,year,lbs_chm_used,kg_chm_used,CLASS_AREA,SUBCLASS_AREA,SUBCLASS_PROP,rate,UNIT
water quality,pesticide application rate,Carcinogen,RICE,RICE,2016,2288.7075095,1037.9625893424036,2663.4264942663626,2304.5055346710537,0.8652408991320133,0.45040576979588937,kg per ha
water quality,pesticide application rate,Carcinogen,RICE,RICE,2017,1787.9926764,810.8810323809523,2663.4264942663626,2304.5055346710537,0.8652408991320133,0.3518676870944022,kg per ha
water quality,pesticide application rate,Carcinogen,RICE,WILD RICE,2016,188.975316,85.70309115646258,2663.4264942663626,358.920959595309,0.1347591008679867,0.23877984515893033,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,BUSH BERRIES,2015,4.480978,2.0321895691609977,16819.094288195163,687.6680193499379,0.04088615044108482,0.002955189876478558,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,CARROTS,2014,983.4805643,446.02293165532876,16819.094288195163,502.4016041657746,0.02987090716997738,0.8877816630301943,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,CARROTS,2015,22704.3426684,10296.75404462585,16819.094288195163,502.4016041657746,0.02987090716997738,20.495066017401268,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,CARROTS,2016,5856.6677272,2656.085137052154,16819.094288195163,502.4016041657746,0.02987090716997738,5.286776783809275,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,CARROTS,2017,22532.00859,10218.598,16819.094288195163,502.4016041657746,0.02987090716997738,20.33950113867118,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,CARROTS,2018,4850.2892995,2199.6776868480724,16819.094288195163,502.4016041657746,0.02987090716997738,4.3783253648255815,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,COLE CROPS (MIXTURE OF 22-25),2016,81.49888100000001,36.96094376417234,16819.094288195163,40.30360455464106,0.00239630052986438,0.9170629816512577,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2014,3102.7670686,1407.1505980045351,16819.094288195163,2579.183283409931,0.15334852395828386,0.545579915570849,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2015,3883.3942687,1761.1765390929704,16819.094288195163,2579.183283409931,0.15334852395828386,0.6828427240597357,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2016,4824.5940521,2188.0245134240363,16819.094288195163,2579.183283409931,0.15334852395828386,0.8483400646623512,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2017,2905.3924,1317.638276643991,16819.094288195163,2579.183283409931,0.15334852395828386,0.5108742310480336,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2018,3595.4859991,1630.6058952834467,16819.094288195163,2579.183283409931,0.15334852395828386,0.6322179217630579,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,MISCELLANEOUS TRUCK,2014,2959.2826671000003,1342.07830707483,16819.094288195163,797.3454466177341,0.04740715718428238,1.6831830077763692,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,MISCELLANEOUS TRUCK,2015,2121.3298111999998,962.0543361451246,16819.094288195163,797.3454466177341,0.04740715718428238,1.2065715559373549,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,MISCELLANEOUS TRUCK,2016,7127.8329625,3232.5773072562356,16819.094288195163,797.3454466177341,0.04740715718428238,4.054174161235298,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,MISCELLANEOUS TRUCK,2017,6017.948151899999,2729.2281868027208,16819.094288195163,797.3454466177341,0.04740715718428238,3.4228930489035276,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,MISCELLANEOUS TRUCK,2018,1621.0806164,735.183953015873,16819.094288195163,797.3454466177341,0.04740715718428238,0.922039444928739,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,ONIONS & GARLIC,2014,2030.0617593,920.6629293877551,16819.094288195163,625.1274500074617,0.03716772373683764,1.4727603617098655,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,ONIONS & GARLIC,2015,2357.7737063,1069.2851275736962,16819.094288195163,625.1274500074617,0.03716772373683764,1.710507397429009,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,ONIONS & GARLIC,2016,1693.39132795,767.9779265079364,16819.094288195163,625.1274500074617,0.03716772373683764,1.2285141637897514,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,ONIONS & GARLIC,2017,1478.2802742,670.4218930612244,16819.094288195163,625.1274500074617,0.03716772373683764,1.0724563335896098,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,ONIONS & GARLIC,2018,2114.8246398,959.1041450340136,16819.094288195163,625.1274500074617,0.03716772373683764,1.5342537670079366,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"PEPPERS (CHILI, BELL, ETC)",2014,581.1461489999999,263.558344217687,16819.094288195163,189.04428787207345,0.01123986135238912,1.3941619034585024,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"PEPPERS (CHILI, BELL, ETC)",2015,543.3417605,246.4134968253968,16819.094288195163,189.04428787207345,0.01123986135238912,1.3034696768629432,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"PEPPERS (CHILI, BELL, ETC)",2016,1440.1465406999998,653.1276828571428,16819.094288195163,189.04428787207345,0.01123986135238912,3.4548924498534186,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"PEPPERS (CHILI, BELL, ETC)",2017,1356.924876,615.385431292517,16819.094288195163,189.04428787207345,0.01123986135238912,3.2552447800430193,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,"PEPPERS (CHILI, BELL, ETC)",2018,0.689592,0.31274013605442175,16819.094288195163,189.04428787207345,0.01123986135238912,0.0016543220616433195,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,POTATO OR SWEET POTATO,2014,30082.6596343,13642.929539365077,16819.094288195163,1444.3910020391058,0.08587804891806107,9.445454534198008,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,POTATO OR SWEET POTATO,2015,84534.251874,38337.52919455782,16819.094288195163,1444.3910020391058,0.08587804891806107,26.542348394884186,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,POTATO OR SWEET POTATO,2016,54728.2023529,24820.04641854875,16819.094288195163,1444.3910020391058,0.08587804891806107,17.183744833296025,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,POTATO OR SWEET POTATO,2017,73576.36288720001,33367.96502820862,16819.094288195163,1444.3910020391058,0.08587804891806107,23.101753597953532,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,POTATO OR SWEET POTATO,2018,64248.8696542,29137.80936698413,16819.094288195163,1444.3910020391058,0.08587804891806107,20.173075937089813,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,TOMATOES (PROCESSING),2014,76461.6624228,34676.490894693874,16819.094288195163,9950.224136304128,0.5916028512479358,3.484995957847234,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,TOMATOES (PROCESSING),2015,276953.6611751,125602.56742634921,16819.094288195163,9950.224136304128,0.5916028512479358,12.623089259675966,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,TOMATOES (PROCESSING),2016,94488.2190669,42851.800030340135,16819.094288195163,9950.224136304128,0.5916028512479358,4.306616558916716,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,TOMATOES (PROCESSING),2017,54732.9802323,24822.21325727891,16819.094288195163,9950.224136304128,0.5916028512479358,2.4946386048444102,kg per ha
water quality,pesticide application rate,Carcinogen,ROW,TOMATOES (PROCESSING),2018,48102.1678568,21815.042111927436,16819.094288195163,9950.224136304128,0.5916028512479358,2.192417156949625,kg per ha
water quality,pesticide application rate,Carcinogen,URBAN,URBAN,2014,8762.9280382,3974.117024126984,36784.52999989299,36784.52999989299,1,0.10803772738535859,kg per ha
water quality,pesticide application rate,Carcinogen,URBAN,URBAN,2015,11409.6747112,5174.455651337868,36784.52999989299,36784.52999989299,1,0.14066934255658348,kg per ha
water quality,pesticide application rate,Carcinogen,URBAN,URBAN,2016,3750.6735949999998,1700.9857573696142,36784.52999989299,36784.52999989299,1,0.04624187823997106,kg per ha
water quality,pesticide application rate,Carcinogen,URBAN,URBAN,2017,4085.1668975000002,1852.6834002267574,36784.52999989299,36784.52999989299,1,0.05036583042469611,kg per ha
water quality,pesticide application rate,Carcinogen,URBAN,URBAN,2018,3684.7054682000003,1671.0682395464853,36784.52999989299,36784.52999989299,1,0.045428560309220926,kg per ha
water quality,pesticide application rate,Carcinogen,VINEYARD,VINEYARD,2014,63160.7575353,28644.33448312925,16192.802764144786,16192.802764144786,1,1.7689546955117306,kg per ha
water quality,pesticide application rate,Carcinogen,VINEYARD,VINEYARD,2015,82931.231077,37610.53563582766,16192.802764144786,16192.802764144786,1,2.322669903638145,kg per ha
water quality,pesticide application rate,Carcinogen,VINEYARD,VINEYARD,2016,114129.7895033,51759.54172485261,16192.802764144786,16192.802764144786,1,3.1964535404248937,kg per ha
water quality,pesticide application rate,Carcinogen,VINEYARD,VINEYARD,2017,63403.7580795,28754.538811564627,16192.802764144786,16192.802764144786,1,1.7757604554558584,kg per ha
water quality,pesticide application rate,Carcinogen,VINEYARD,VINEYARD,2018,189193.9292577,85802.2354910204,16192.802764144786,16192.802764144786,1,5.298788402524706,kg per ha
water quality,pesticide application rate,Carcinogen,WATER,WATER,2017,40.5019312,18.36822276643991,26771.40000003916,26771.40000003916,1,6.861136424099241e-4,kg per ha
water quality,pesticide application rate,Carcinogen,WATER,WATER,2018,178.208465,80.82016553287981,26771.40000003916,26771.40000003916,1,0.003018899479771756,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2014,26957.721593449998,12225.72407866213,34678.84712333792,34678.84712333792,1,0.3525412489977082,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2015,20655.98700856,9367.794561705216,34678.84712333792,34678.84712333792,1,0.27012993045552963,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2016,21990.01017393,9972.793729673469,34678.84712333792,34678.84712333792,1,0.2875756997977609,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2017,17205.65539746,7803.0183208435365,34678.84712333792,34678.84712333792,1,0.22500800828503661,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2018,13693.854742040001,6210.364962376418,34678.84712333792,34678.84712333792,1,0.17908222093683765,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,BEANS (DRY),2014,1825.30721053,827.8037235963718,7964.759359127458,2024.3778301303464,0.2541668541197606,0.40891759990429793,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,BEANS (DRY),2015,2953.95336637,1339.661390643991,7964.759359127458,2024.3778301303464,0.2541668541197606,0.6617645039897183,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,BEANS (DRY),2016,8366.92196127,3794.522431414966,7964.759359127458,2024.3778301303464,0.2541668541197606,1.8744141409465263,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,BEANS (DRY),2017,5241.70152657,2377.1889009387755,7964.759359127458,2024.3778301303464,0.2541668541197606,1.174281236218494,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,BEANS (DRY),2018,8289.0444832,3759.2038472562353,7964.759359127458,2024.3778301303464,0.2541668541197606,1.8569675044377394,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,SAFFLOWER,2015,304.9372142,138.29352117913834,7964.759359127458,4825.305365348758,0.6058319087593089,0.028660055832371745,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,SAFFLOWER,2016,23.437104,10.629072108843538,7964.759359127458,4825.305365348758,0.6058319087593089,0.0022027770895439074,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,SAFFLOWER,2017,225.6186942,102.32140326530612,7964.759359127458,4825.305365348758,0.6058319087593089,0.02120516641290549,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,SAFFLOWER,2018,10.1327418,4.595347755102041,7964.759359127458,4825.305365348758,0.6058319087593089,0.00095234340775651695,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,SUNFLOWERS,2014,28.0963584,12.742112653061223,7964.759359127458,863.361146155801,0.10839764357304855,0.014758728383593255,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,SUNFLOWERS,2015,11.2005336,5.079607074829932,7964.759359127458,863.361146155801,0.10839764357304855,0.005883525217051258,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,SUNFLOWERS,2016,2.494026,1.131077551020408,7964.759359127458,863.361146155801,0.10839764357304855,0.0013100862322292825,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,SUNFLOWERS,2017,14.44081367,6.549121845804989,7964.759359127458,863.361146155801,0.10839764357304855,0.007585611044654474,kg per ha
water quality,pesticide application rate,Critical Pesticides,FIELD_OTHER,SUNFLOWERS,2018,19.15195516,8.685693950113379,7964.759359127458,863.361146155801,0.10839764357304855,0.010060325263404859,kg per ha
water quality,pesticide application rate,Critical Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2014,31.4018694,14.241210612244897,7866.788538201375,7822.731086244726,0.9943995632089632,0.001820490881667433,kg per ha
water quality,pesticide application rate,Critical Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2015,84.8956886,38.501446077097505,7866.788538201375,7822.731086244726,0.9943995632089632,0.004921739690732484,kg per ha
water quality,pesticide application rate,Critical Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2016,119.66142162,54.26821842176871,7866.788538201375,7822.731086244726,0.9943995632089632,0.006937247084613767,kg per ha
water quality,pesticide application rate,Critical Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2017,2.7243354,1.2355262585034015,7866.788538201375,7822.731086244726,0.9943995632089632,1.5794052548679792e-4,kg per ha
water quality,pesticide application rate,Critical Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2018,12.974625,5.884183673469387,7866.788538201375,7822.731086244726,0.9943995632089632,7.521904573475589e-4,kg per ha
water quality,pesticide application rate,Critical Pesticides,GRAIN&HAY_WHEAT,WHEAT,2014,309.6828891,140.44575469387755,11561.802557401152,11561.802557401152,1,0.012147392588361824,kg per ha
water quality,pesticide application rate,Critical Pesticides,GRAIN&HAY_WHEAT,WHEAT,2015,16.704787,7.575867120181406,11561.802557401152,11561.802557401152,1,6.552496535526637e-4,kg per ha
water quality,pesticide application rate,Critical Pesticides,GRAIN&HAY_WHEAT,WHEAT,2016,237.05037900000002,107.50584081632654,11561.802557401152,11561.802557401152,1,0.009298363320303194,kg per ha
water quality,pesticide application rate,Critical Pesticides,GRAIN&HAY_WHEAT,WHEAT,2018,131.098545,59.45512244897959,11561.802557401152,11561.802557401152,1,0.005142374828994125,kg per ha
water quality,pesticide application rate,Critical Pesticides,IDLE,IDLE,2014,2153.58601439,976.6829997233559,26609.3100000389,26609.3100000389,1,0.036704559408790687,kg per ha
water quality,pesticide application rate,Critical Pesticides,IDLE,IDLE,2015,1863.3222704000002,845.04411356009075,26609.3100000389,26609.3100000389,1,0.03175746058649606,kg per ha
water quality,pesticide application rate,Critical Pesticides,IDLE,IDLE,2016,808.5203254,366.6758845351474,26609.3100000389,26609.3100000389,1,0.013779984694627986,kg per ha
water quality,pesticide application rate,Critical Pesticides,IDLE,IDLE,2017,1711.1252147,776.0205055328798,26609.3100000389,26609.3100000389,1,0.02916349599188199,kg per ha
water quality,pesticide application rate,Critical Pesticides,IDLE,IDLE,2018,14.341155749999999,6.5039255102040805,26609.3100000389,26609.3100000389,1,2.444229298014331e-4,kg per ha
